id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1044415,Little King of Queens,68599531533,unconfirmed,Melanie,,Woodside,40.75038,-73.90334,United States,US,True,flexible,Private room,2012.0,$54 ,$11 ,30.0,25.0,,0.22,2.0,1.0,,No Street Shoes allowed in House. No cooking Keep rooms Neat and Clean,
1044968,Fort Greene Retreat on the Park,43811392937,,Lenny,Brooklyn,Fort Greene,40.6932,-73.97267,United States,US,True,flexible,Private room,2013.0,$744 ,$149 ,3.0,143.0,6/16/2019,1.28,2.0,1.0,,,
1045520,Beautiful Meatpacking District Loft,6644226026,unconfirmed,Eddy,Manhattan,Chelsea,40.74138,-74.00197,United States,US,True,strict,Private room,2011.0,"$1,065 ",$213 ,3.0,167.0,5/28/2019,1.65,4.0,1.0,,,
1046072,,73077753757,verified,Arthur,Brooklyn,Williamsburg,40.71154,-73.96112,United States,US,False,moderate,Private room,2017.0,"$1,057 ",$211 ,3.0,61.0,4/22/2019,0.54,3.0,4.0,,No smoking.  One's home is their sanctuary. Please treat mine with care. I've worked hard for it and try to make it as pleasant as possible for guests to stay.  :),
1047177,Entire 2 Bedroom - Large & Sunny,54627928830,verified,Edgar,Manhattan,Lower East Side,40.71851,-73.98892,United States,US,False,moderate,Entire home/apt,2017.0,$909 ,$182 ,5.0,70.0,,0.62,4.0,1.0,,No smoking. We kindly ask for taxis or other rides to call and not use a horn as this is a quiet neighborhood.,
1047729,"Sunny, Spacious Top Floor Haven",88585125323,verified,Justin,Brooklyn,Flatbush,40.65401,-73.96323,United States,US,True,moderate,Entire home/apt,2017.0,$586 ,$117 ,6.0,16.0,6/15/2019,0.15,4.0,1.0,,,
1048282,Private room Great Deal at Lower East Side,15834881958,unconfirmed,Violet,Manhattan,Lower East Side,40.7114,-73.98794,United States,US,True,strict,Private room,2013.0,$575 ,$115 ,30.0,94.0,4/8/2019,0.84,3.0,1.0,,"- Please be careful when coming and going so not to let the cat out. He is usually very curious to leave! - Please keep the noise down from 10pm until 8am. - Guests are not allowed to have other guests come over. - Please be considerate and treat our home with respect. - Check-in is 5.30pm during week-days. Please check with us if you are arriving on a Friday, Saturday or Sunday - we can likely be more flexible. - Checkout time is 11am. Though again we can likely be flexible on this. Please just ask!",
1048834,perfect for a family or small group,34333762709,unconfirmed,Sienna,Brooklyn,Brooklyn Heights,40.69723,-73.99268,United States,US,False,strict,Entire home/apt,2013.0,$292 ,$58 ,1.0,25.0,8/4/2016,0.24,3.0,1.0,,,
1049386,2 bedroom Williamsburg Apt - Bedford L stop,76203104999,verified,Lucy,Brooklyn,Williamsburg,40.71833,-73.95748,United States,US,True,strict,Entire home/apt,2007.0,$194 ,$39 ,3.0,61.0,8/9/2018,0.53,4.0,1.0,,"Sorry, no smoking. You'll be sharing the house, so consideration is a must, e.g. quiet hours are 10pm-6:30am.",
1049938,Oh glorious spring!,7693754055,unconfirmed,Ellia,Manhattan,East Village,40.72334,-73.9844,United States,US,False,flexible,Private room,2022.0,$123 ,$25 ,3.0,194.0,6/30/2019,1.73,2.0,1.0,,Rules are to respect everyone in the home and keep the place clean as is found.,
1051043,Cozy Bedroom in Williamsburg 3 BR,14067827221,unconfirmed,Lilianna,,Williamsburg,40.71156,-73.96218,United States,US,False,moderate,Private room,2015.0,$266 ,$53 ,3.0,174.0,6/22/2019,1.54,5.0,4.0,,Dryer and Washing Machine are in Basement (1.00 each) Please pick up after yourself :),
1051595,Sunny room+Pvte office in huge loft,12884105458,,Albert,,Bushwick,40.70032,-73.9383,United States,US,False,moderate,Private room,2012.0,$728 ,$146 ,4.0,24.0,,0.28,5.0,1.0,,"To enjoy, relax, feel safe and cozy. Also, keep the place clean and quiet in the evening.",
1052148,Spacious Prospect Heights Apartment,63218812094,unconfirmed,Sarah,,Prospect Heights,40.68233,-73.97261,United States,US,False,flexible,Entire home/apt,2021.0,$583 ,$117 ,4.0,166.0,6/27/2019,3.4,2.0,1.0,,We ask that guests be respectful as there are others living in the home. NO smoking or pets please.,
1052700,"Large Parlor Room, Landmark Home 1 block to PRATT",89635238032,unconfirmed,Rubie,Brooklyn,Clinton Hill,40.68634,-73.966,United States,US,True,moderate,Private room,2012.0,$51 ,$10 ,7.0,16.0,5/31/2019,0.2,,6.0,,"House rules are just common sense; especially take care not to be too noisy for the neighbors. Also no smoking inside. Also I'm quite attached to the Rietveld chair, so be careful with it :).",
1053252,2-bed brownstone duplex + garden,40398018895,unconfirmed,Alfred,Brooklyn,Prospect Heights,40.68035,-73.97162,United States,US,False,moderate,Entire home/apt,2018.0,$588 ,$118 ,7.0,21.0,5/21/2019,0.3,,1.0,,No smoking in the building no partying in building ,
1053805,Charming 1 bed GR8 WBurg LOCATION!,85349309260,,Chester,Brooklyn,Williamsburg,40.70984,-73.95775,United States,US,False,moderate,Entire home/apt,2010.0,$360 ,$72 ,5.0,168.0,7/22/2018,1.57,,1.0,82.0,"No pets.  Sorry, it takes too long to clean. No smoking. Same reason. No open flames (candles, etc) Unless it is a birthday cake.  No smoking inside the building or outside on the property. $10,000 fine from management billed to guest if you smoke inside the property.  Quiet hours 11 p.m. -7 a.m. (Inside and outside of the property.) Parties are okay, but please respect the other tenants. This may be your vacation, but they have to go to work.  Other tenants are flexible, but they also like to sleep.  ",
1054357,,43086080920,verified,Joyce,Brooklyn,Bushwick,40.70093,-73.92609,United States,US,True,strict,Entire home/apt,2011.0,$380 ,$76 ,,118.0,6/18/2019,1.05,,2.0,92.0,,
1054909,,8644470108,verified,Sydney,Manhattan,Upper West Side,40.79764,-73.96177,United States,US,True,strict,Entire home/apt,2017.0,$343 ,$69 ,,,7/7/2019,0.71,,1.0,55.0,We ask that guests be respectful and considerate of the family members who live in the home. NO smoking or pets please.,
1055461,,2531706698,,Victoria,Manhattan,Harlem,40.82803,-73.94731,United States,,,flexible,Private room,2021.0,$160 ,$32 ,,1.0,10/9/2018,0.11,,1.0,158.0,House should be left as tidy as you found it. No extra guests.,
1056014,,31493374340,verified,,Manhattan,Chelsea,40.74008,-74.00271,United States,,,moderate,Private room,2022.0,$528 ,$106 ,,30.0,5/1/2019,0.27,,2.0,64.0,,
1056566,,47504416702,unconfirmed,,Brooklyn,Bedford-Stuyvesant,40.68413,-73.92357,United States,,,moderate,Entire home/apt,2009.0,$739 ,$148 ,,139.0,10/28/2018,1.23,,2.0,184.0,"Terms of the Agreement:  1. The Landlord has the right to inspect the premises without prior notice at any time to enforce the terms of this agreement. Guest shall allow Landlord may have access to the premises for purposes of repairs and inspection. Should the Tenants violate any of the terms of this agreement, the rental period shall be terminated immediately. The Tenants waive all rights to process if they fail to vacate the premises upon termination of the rental period. The Tenants shall vacate the premises at the expiration time and date of this agreement. Homeowner shall exercise the right of access in a reasonable manor. 2. The Tenants shall maintain the premises in a good, clean, condition, and use the premises only in a careful and lawful manner. Cleaning is included if you leave the place like it is found, except beds. All pots, pans, dishes put away etc. If not left clean there will be a cleaning charge. Tenants shall pay for maintenance and repairs should the premises be l",
1057118,loft bed - near transportation-15min to times sq,71312861184,unconfirmed,Edgar,Manhattan,Harlem,40.82279,-73.95139,United States,,,flexible,Private room,2013.0,$913 ,$183 ,,11.0,,0.87,,3.0,201.0,Smoke-free house.,
1057671,House On Henry (3rd FLR Suite),66356095263,unconfirmed,Albert,Brooklyn,Carroll Gardens,40.67967,-74.00154,United States,,,flexible,Entire home/apt,2006.0,$507 ,$101 ,,233.0,6/24/2019,2.09,,3.0,328.0,"You can smoke on the back porch.  Smallish, well-behaved dogs are welcome.",
1058223,Monkey Retreat Manhattan,62028601494,verified,Kelsey,Manhattan,Washington Heights,40.83927,-73.94281,United States,,,strict,Private room,2007.0,$306 ,$61 ,,68.0,1/2/2022,0.6,,1.0,393.0,Not many rules except there is no smoking,
1058775,2000 SF 3br 2bath West Village private  townhouse,90570445423,verified,Adelaide,Manhattan,West Village,40.73096,-74.00319,United States,,,strict,Entire home/apt,2012.0,"$1,078 ",$216 ,,46.0,5/18/2019,0.55,2.0,2.0,96.0,"Please keep common areas clean and do your dishes as you use them. Please respect quiet hours from 11pm to 8am.  I appreciate your respect for my belongings and keeping books, records, etc here in the home.  Please keep out of my bedroom, hall closets, and the meditation room.  I have one female indoor cat who is not to be let outside or into the basement.  If you are a smoker I ask that you do so outside. The backyard has lots of seating and the front stoop is nice to watch the world go by.",
1059880,Beautiful Duplex Apartment,74182934364,verified,Lilianna,Brooklyn,Park Slope,40.66941,-73.98109,United States,,,moderate,Entire home/apt,2008.0,$243 ,$49 ,30.0,88.0,11/2/2018,0.79,2.0,1.0,267.0,,
1060432,Large 2 Bedroom Great for Groups!,94662871331,unconfirmed,Tess,Brooklyn,Bedford-Stuyvesant,40.68373,-73.92377,United States,,,flexible,Entire home/apt,2016.0,$500 ,$100 ,90.0,162.0,6/28/2019,1.46,3.0,2.0,189.0,"- Thanks for not smoking and leaving your pets at home! Thanks for keeping the house locked. Thanks for not throwing big parties, small dinner parties or bbq is fine. And... all of the usual stuff that is just good common sense like returning the apartment to the way it looked when you arrived.  At the end of your stay, please strip the beds and put the sheets on the floor next to stairs. Towels can be put with the sheets. Trash and recycling pick up is on Thursday mornings. If you are staying through a Thursday, please put your garbage and recycling outside in the appropriate barrels Wednesday night or by 7:00 am on Thursdays. THANKS!",
1060984,"Modern Brooklyn Apt., August sublet",38981444696,unconfirmed,Ned,Brooklyn,Williamsburg,40.71459,-73.94844,United States,US,False,strict,Entire home/apt,2017.0,$589 ,$118 ,30.0,29.0,5/26/2018,0.4,1.0,1.0,83.0,"This is a pretty quiet house in a residential neighborhood, so please be respectful of noise. No overnight guests without prior arrangements being made.",
1062089,Sunny 2-story Brooklyn townhouse w deck and garden,85201462079,verified,Alen,Brooklyn,Gowanus,40.68157,-73.98989,United States,US,False,strict,Entire home/apt,2011.0,$528 ,$106 ,30.0,19.0,3/17/2017,0.2,2.0,1.0,400.0,We ask that guest DO NOT host any additional guest. NO partying or loud music.  Please DO NOT interact with other tenants on property.  There is ABSOLUTELY NO smoking allowed on the property. NO pets allowed. ,
1062641,"Times Square, Safe, Clean and Cozy!",61210263217,unconfirmed,Kevin,Manhattan,Hell's Kitchen,40.75527,-73.99291,United States,US,True,strict,Private room,2014.0,$66 ,$13 ,2.0,334.0,6/16/2019,3.0,1.0,2.0,34.0,You will be very comfortable in our home but we ask that guests are respectful of the artwork that we have as we want to keep the place a fun place to hang out!  Please no smoking.,
1063194,"Cozy Room #3, Landmark Home 1 Block to PRATT",85719117699,unconfirmed,Miller,Brooklyn,Clinton Hill,40.68698,-73.96572,United States,US,True,flexible,Private room,2014.0,$761 ,$152 ,2.0,19.0,6/2/2019,0.2,4.0,6.0,203.0,"No smoking in the apartment, even with the windows open. No excessive cologne/perfume. Please take off your shoes on the landing and don't wear any outdoor shoes inside. No food in the bedrooms, please. No food or drinks in the music room. Be considerate of the neighbors; no excessive noise, and keep quiet after 9pm. Please tell me if anything gets broken in the apartment. Talk to me first if you want to hold Yggy. Don't open the terrarium before we talk. No overnight guests without clearing with me first.",
1063746,Beautiful Apartment East Village,95420528585,verified,Penelope,Manhattan,East Village,40.7288,-73.98192,United States,US,True,flexible,Entire home/apt,2007.0,$523 ,$105 ,7.0,12.0,,0.13,5.0,1.0,35.0,"Guests are expected to be respectful, kind, neat, and reasonably quiet. Loud noise and heavy footsteps do travel from the second floor to the downstairs neighbors, so please be nice and don't stomp or yell.   No open flames and absolutely no smoking. Be respectful of what is in the house. Do not invite over others who are not in the plan. Thank you! ",
1064851,2 BR / 2 Bath Duplex Apt with patio! East Village,63842204720,,Olivia,Manhattan,East Village,40.7254,-73.98157,United States,US,False,flexible,Entire home/apt,2008.0,$677 ,$135 ,2.0,7.0,8/9/2017,0.06,5.0,,417.0,"No smoking or drugs anywhere on property; no pets; no unauthorized guests. We expect guests to be respectful of our property and the neighborhood. Please remove shoes in downstairs entryway. Please confine eating to the kitchen area. Upon check out, please leave the apartment as close to how you found it as possible. Thank you!",
1065403,NYC fabulous views Manhattan's eye,14374368872,,Paige,Manhattan,Kips Bay,40.74294,-73.98009,United States,US,True,flexible,Entire home/apt,2008.0,$574 ,$115 ,5.0,38.0,12/2/2015,0.38,3.0,,162.0,"I'm looking only for mature guests who would treat my home as you would your own. No smoking and no parties. This is a friendly and quiet neighborhood and the ideal guest will be the same. CHECK-OUT You don't need to clean the house, but anything you can do to make the cleaning person's job more straightforward (like throwing away any perishable food you didn't eat), would be much appreciated! SLEEPING ARRANGEMENTS There are two bedrooms so two couples will fit perfectly. I can accommodate larger groups (up to six), but those people will have to sleep on (very comfy) blow up beds that you put either in the dining room or one of the bedrooms. Sleeping masks advised for anyone who decides to sleep on an air mattress in the dining room.",
